binomial,estimated_pop,AdultBodyMassG,estimated_mass_Mt,pop_density,Range,estimated_mass_g
Arvicanthis abyssinicus,1451899.01948796,73.34,9.26395784576447E-05,4.90352939817537,296092.651148011,92639578.4576447
Arvicanthis ansorgei,3799646.82126641,110,0.000363626200795,5.83416281450444,651275.417240675,363626200.795
Arvicanthis blicki,86505.3803504055,128,9.63323915582116E-06,4.83439154583885,17893.7472337887,9633239.15582116
Arvicanthis nairobae,948456.02856781,104,8.58163014648155E-05,6.27539316747431,151138.901301628,85816301.4648155
Arvicanthis neumanni,7923732.06972464,85,0.000585959986556,6.50311287819421,1218452.18099996,585959986.556
Arvicanthis niloticus,41879720.9611251,95.8,0.003490507223226,6.77087683475092,6185272.89496408,3490507223.226
Arvicanthis rufinus,10857765.1312652,63.85388804,0.000603180151579,9.40538412101026,1154420.16950807,603180151.579
Arvicola amphibius,180376439.303012,120,0.018831300263234,11.4567463526551,15744124.3570178,18831300263.234
Arvicola sapidus,9302409.4533511,219.99,0.001780400238409,10.5399295658976,882587.440000492,1780400238.409
Arvicola scherman,10344335.4958444,46.25861204,0.000416307704187,12.4403778243096,831512.968652014,416307704.187
Asellia patrizii,4096024.47697043,12.94,4.61122243568377E-05,18.0169803302061,227342.451504113,46112224.3568377
Asellia tridens,191881062.58125,12.94,0.002160158626327,11.7039956689289,16394491.9332673,2160158626.327
Aselliscus stoliczkanus,21044268.9079974,6.09,0.000111498849955,15.447372853983,1362320.25386577,111498849.955
Aselliscus tricuspidatus,20198182.409666,4.08,7.16954682813506E-05,73.5404101104121,274654.198682614,71695468.2813506
Atelerix albiventris,35936463.1901194,293.44,0.009174320309903,5.11306211339072,7028364.2938748,9174320309.903
Atelerix algirus,5017671.0467119,903.98,0.003946210617342,7.54943585258908,664641.854661377,3946210617.342
Atelerix frontalis,4834621.62223222,329.12,0.001384318481429,4.61371576552946,1047880.24835713,1384318481.429
Atelerix sclateri,1942573.42070957,599.998,0.001014019945533,6.28661925173735,309001.283984667,1014019945.533
Ateles belzebuth,578892.596532029,6692.42,0.003504032859937,0.501972276104125,1153236.19269354,3504032859.937
Ateles chamek,1344224.07895121,7053.92,0.008565089971725,0.551481978268612,2437475.98638023,8565089971.725
Ateles fusciceps,224893.266609572,9067.94,0.001839501682966,1.04226069358993,215774.487124673,1839501682.966
Ateles geoffroyi,991430.787594432,7582.4,0.006783543092632,1.09948305753479,901724.479336109,6783543092.632
Ateles hybridus,107918.020430731,8500,0.000828546169309,0.650531392538596,165892.102469641,828546169.309
Ateles marginatus,293816.74202381,6229.28,0.001657241775282,0.560612449670258,524099.566815948,1657241775.282
Ateles paniscus,607122.014288663,8697.25,0.00478555882246,0.572067640634014,1061276.62388979,4785558822.46
Atelocynus microtis,1725736.09000638,8363.22,0.013033410934629,0.604907293929293,2852893.50504691,13033410934.629
Atherurus africanus,10716453.6523943,2875.65,0.026810589852592,3.02362134788076,3544244.60586156,26810589852.592
Atherurus macrourus,9948862.73890646,2000,0.017311021165697,3.72309600601009,2672201.50188077,17311021165.697
Atilax paludinosus,13506421.1424175,3600.16,0.044027786460111,0.961340241700087,14049574.2886327,44027786460.111
Atlantoxerus getulus,1715939.52636649,250.57,0.000374067781396,5.65113128307752,303645.312842921,374067781.396
Auliscomys boliviensis,1327012.85885124,70.91,8.18656791843933E-05,6.30068461101618,210614.074624697,81865679.1843933
Auliscomys pictus,2573401.45917541,48.97,0.000109636938427,8.3120661050941,309598.290802606,109636938.427
Auliscomys sublimis,3049019.0374553,38,0.000100800569378,7.74821329920803,393512.532465639,100800569.378
Avahi betsileo,7004.66092082597,1000,6.67647620948516E-06,7.21390584258755,970.994226106155,6676476.20948516
Avahi cleesei,6612.92214500102,5500,3.44281486352977E-05,2.56216645675673,2580.98849415579,34428148.6352977
Avahi laniger,199903.855384901,1092.28,0.000197679013349,3.94398759802714,50685.7210922511,197679013.349
Avahi occidentalis,11713.5817209241,828.98,9.15961084409319E-06,3.83230469511719,3056.53716309369,9159610.84409319
Avahi peyrierasi,22976.0428075785,1000,2.17787945718639E-05,5.25247728603895,4374.32501967188,21778794.5718639
Avahi ramanantsoavanai,53183.3974713854,1628.751429,7.98302473258998E-05,9.11913851332768,5832.06378471579,79830247.3258998
Avahi unicolor,6367.00397138505,830,5.05222507590592E-06,8.16574476533476,779.721158860399,5052225.07590592
Axis axis,1572562.09636523,69499.99,0.099820329366316,0.665956571592353,2361358.32792386,99820329366.316
Axis calamianensis,4054.57653177469,39812.6,0.000149387391752,3.01383280719339,1345.3223158555,149387391.752
Axis kuhlii,474.341649025257,54999.99,2.02912779634232E-05,7.43507906757636,63.7977948471071,20291277.9634232
Axis porcinus,101593.109603567,37448.29,0.003433372280993,0.37350417888613,271999.92756852,3433372280.993
Babyrousa babyrussa,12365.2487600402,92950.09,0.001079506891291,0.980109701825812,12616.1885113527,1079506891.291
Babyrousa celebensis,149178.141550746,80000,0.010779227832712,1.23555140190942,120738.110385538,10779227832.712
Babyrousa togeanensis,750,85000,4.95833333333333E-05,1.40690804294156,533.083881183806,49583333.3333333
Baiomys musculus,11018424.7437819,8.99,8.61784054485413E-05,24.4717232749383,450251.280630734,86178405.4485413
Baiomys taylori,21344372.0473522,7.43,0.000137972155351,16.7383056574962,1275181.1613497,137972155.351
Baiyankamys habbema,1165.06832270195,141.0605074,1.42980262017724E-07,1.49793288164787,777.784062941635,142980.262017724
Baiyankamys shawmayeri,54851.3933029688,141.0605074,6.73150787269496E-06,0.837902053408963,65462.7746522504,6731507.87269496
Balantiopteryx infusca,58113.8816692204,5.27,2.66446336065209E-07,20.450409013042,2841.69776908418,266446.336065209
Balantiopteryx io,2321136.51590662,3.97,8.01697341228989E-06,13.6082407504524,170568.448815065,8016973.41228989
Balantiopteryx plicata,22020972.8740879,6.57,0.000125869678851,26.6907718125316,825040.693043908,125869678.851
Balionycteris maculata,21963633.4525949,14.43,0.000275733650727,38.5079548665086,570366.136782227,275733650.727
Bandicota bengalensis,29597494.5292134,226.99,0.005844951696372,7.1054131909481,4165485.34670988,5844951696.372
Bandicota indica,29681719.0306867,583.09,0.015057188788155,5.38057528836326,5516458.26699615,15057188788.155
Bandicota savilei,5058026.6729053,260.63,0.001146897937831,5.83678890052829,866576.941380816,1146897937.831
Barbastella barbastellus,93251700.3818165,8.31,0.00067418181825,24.9115388054289,3743313.53475019,674181818.25
Barbastella leucomelas,52108815.5068049,15.05,0.000682286775838,13.2659505246388,3928012.20010759,682286775.838
Bassaricyon alleni,5694908.25251106,1235,0.006365438889291,1.27986454252988,4449617.95820523,6365438889.291
Bassaricyon gabbii,622281.780979712,1250,0.000707073838499,3.97827190206211,156420.123183927,707073838.499
Bassariscus astutus,6042332.54049453,1010.37,0.005520091690194,1.54778469658669,3903858.5623825,5520091690.194
Bassariscus sumichrasti,1503490.98657251,906,0.001234038698924,2.41649838665299,622177.525495866,1234038698.924
Bathyergus janetta,16076.993264963,388.69,5.43660086557786E-06,1.33587126904672,12034.8372163402,5436600.86557786
Bathyergus suillus,245290.377182232,777.38,0.00016589493507,5.56517439390203,44075.9551849814,165894935.07
Batomys dentatus,3105.98629593695,177.645,4.80033753921295E-07,6.84332412843111,453.87098983561,480033.753921295
Batomys granti,35919.644417292,169.53,5.29782786671525E-06,6.89172443434149,5211.99661412813,5297827.86671525
Batomys russatus,6859.71171764672,177.645,1.06017633463078E-06,8.30114535139281,826.357258820406,1060176.33463078
Batomys salomonseni,291200.633590741,185.76,4.70612838353599E-05,18.1824153654584,16015.5088164987,47061283.8353599
Bauerus dubiaquercus,4610324.9428331,22.22,8.91240355998838E-05,18.1199341272163,254433.86882452,89124035.5998838
Bdeogale crassicauda,586762.731098717,1722.13,0.000942108342883,0.391823546289216,1497517.78997379,942108342.883
Bdeogale jacksoni,34060.287151479,2500,8.11246421324946E-05,0.532579998441058,63953.3727349479,81124642.1324946
Bdeogale nigripes,2439864.35711743,2623.01,0.005815857965322,1.156010149818,2110590.77422594,5815857965.322
Bdeogale omnivora,11832.1595661992,2281.713333,2.13382784044689E-05,0.415265362468335,28493.0086532354,21338278.4044689
Beamys hindei,4588655.4239136,75.8,0.000302603470585,13.6017957765126,337356.588740822,302603470.585
Beatragus hunteri,335.410196624968,79132.17,2.06435729881581E-05,0.031707524345075,10578.2524354372,20643572.9881581
Belomys pearsonii,2478749.50799954,590.0703713,0.001272493879014,4.71527516532105,525685.017542505,1272493879.014
Berylmys berdmorei,3921161.61644155,235,0.000801681492481,5.93374077291739,660824.556802077,801681492.481
Berylmys bowersi,17121956.8870287,358.68,0.005342934041728,6.69276106850727,2558280.01504431,5342934041.728
Berylmys mackenziei,554014.131830043,296.84,0.000143074592756,5.45996315761899,101468.474390153,143074592.756
Berylmys manipulus,1097569.56020263,296.84,0.000283448216978,5.1275978210129,214051.413257255,283448216.978
Bettongia gaimardi,47434.1649025257,1667.55,6.15213213091608E-05,1.63074778492659,29087.3704327375,61521321.3091608
Bettongia lesueur,21750,1447.27,2.44829841666667E-05,66.3599405392578,327.757979034549,24482984.1666667
Bettongia penicillata,22045.4076850486,1184.35,2.03073722380568E-05,5.43221442749635,4058.27273191959,20307372.2380568
Bettongia tropica,10606.6017177982,1256.58,1.03662561228729E-05,33.5826360596264,315.835889087624,10366256.1228729
Bibimys chacoensis,209129.742624326,28,5.09440053032858E-06,7.48312030180208,27946.8636330707,5094400.53032858
Bibimys labiosus,3795794.89274202,29,9.57679051438813E-05,10.5065919033444,361277.465391396,95767905.1438813
Bibimys torresi,108665.497668213,28,2.64709152319766E-06,8.78301269743872,12372.2350646153,2647091.52319766
Bison bison,31000,624577.1,0.011512780911068,0.220369120688857,140673.06663972,11512780911.068
Biswamoyopterus biswasi,12161.971944338,1613.299,1.70701805429708E-05,3.23405314402231,3760.5974307558,17070180.5429708
Blanfordimys afghanus,2873202.76514426,60.64641072,0.00015159700843,7.01098287945736,409814.545912376,151597008.43
Blanfordimys bucharensis,794163.798149954,60.64641072,4.19019699769548E-05,6.83517673563176,116187.748885845,41901969.9769548
Blarina brevicauda,87311049.3193415,18.56,0.001409828975569,21.2594962613068,4106919.94985089,1409828975.569
Blarina carolinensis,22595376.0593008,11.91,0.000234126508114,26.0853374814214,866209.842038417,234126508.114
Blarina hylophaga,9659355.1923436,14.49,0.000121768729361,13.271412779494,727831.720166861,121768729.361
Blarinella griselda,5859808.10839291,8,4.07842644344147E-05,13.3463961179273,439055.461610483,40784264.4344147
Blarinella quadraticauda,162715.806050303,12.5,1.76953439079705E-06,9.23721946282511,17615.2365660627,1769534.39079705
Blarinella wardi,1404299.85331203,14.22361675,1.73775739365646E-05,12.2228025044741,114891.805933868,17377573.9365646
Blarinomys breviceps,9247038.86363238,36.79,0.00029597274702,21.1789044618841,436615.542615736,295972747.02
Blastocerus dichotomus,154789.412142879,112518.5,0.015743625646144,0.356035423034817,434758.459771969,15743625646.144
Bos gaurus,22912.8784747792,721000,0.010902198411833,0.016723667651832,1370086.93019976,10902198411.833
Bos javanicus,8000,635974.3,0.004094340747682,0.051164116369237,156359.584953372,4094340747.682
Bos mutus,12989.731521475,650000,0.006567030935857,0.027667848904201,469488.30631726,6567030935.857
Boselaphus tragocamelus,137000,182253,0.018488473654394,0.059835516834062,2289610.03846483,18488473654.394
Brachiones przewalskii,6687064.78463425,27,0.000157079151791,7.75988399303027,861748.035233569,157079151.791
Brachylagus idahoensis,2850188.61403229,431.19,0.001069206360782,5.93366787900288,480341.783893581,1069206360.782
Brachyphylla cavernarum,236625.052644097,45.5,9.36680270891657E-06,15.8726691039312,14907.7039970229,9366802.70891657
Brachyphylla nana,6603563.5618014,37.25,0.000214004986129,33.857713338208,195038.675407219,214004986.129
Brachytarsomys albicauda,814202.905067307,200,0.000141671305482,12.5765435370734,64739.7993468699,141671305.482
Brachytarsomys villosa,32021.0089599575,219.99,6.12854253215792E-06,3.16179805718544,10127.468099105,6128542.53215792
Brachyteles arachnoides,1300,10537.31,1.068483234E-05,0.015068176440138,86274.5405965034,10684832.34
Brachyteles hypoxanthus,1282.5,13500,1.346625E-05,0.013268403999906,96658.1964197892,13466250
Brachyuromys betsileoensis,295050.531359676,93.58,2.40214209904355E-05,6.89851071242666,42770.1780368602,24021420.9904355
Bradypus torquatus,624661.833327178,4468.42,0.00242838874347,8.27899033927258,75451.4509292281,2428388743.47
Bradypus tridactylus,2462979.84834455,4375.8,0.009376431281736,2.3623032930006,1042617.96342673,9376431281.736
Bradypus variegatus,22922167.1529288,4136.36,0.082488471732479,2.34077118959635,9792570.60869821,82488471732.479
Brucepattersonius griserufescens,290247.913017439,43,1.08581744259824E-05,5.97016443559628,48616.4018007403,10858174.4259824
Brucepattersonius guarani,110919.010507081,43,4.14948018306992E-06,72.0225050386353,1540.06043593708,4149480.18306992
Brucepattersonius igniventris,91552.3841684893,43,3.42497469174318E-06,6.85796132524244,13349.7959271814,3424974.69174318
Brucepattersonius iheringi,4089925.15071413,43,0.000153004099888,22.9183438808742,178456.400339086,153004099.888
Brucepattersonius misionensis,111439.184386599,43,4.16893988790267E-06,73.4508009201843,1517.19495213803,4168939.88790267
Brucepattersonius paradisus,109054.235618068,43,4.07971895447191E-06,89.1186587425624,1223.69700303831,4079718.95447191
Brucepattersonius soricinus,2558763.01229087,43,9.57233242898013E-05,165.013337559794,15506.4011802299,95723324.2898013
Bubalus depressicornis,3750,256989.3,0.000749552125,0.037066391299146,101169.816336731,749552125
Bubalus mindorensis,430,254389.7,8.00317884948914E-05,5.98376064528206,71.8611631531479,80031788.4948914
Bubalus quarlesi,75,181718.9,1.06002691666667E-05,0.001071034497806,70025.7556163257,10600269.1666667
Budorcas taxicolor,156878.424858322,294515.3,0.041784887136542,0.356200733756447,440421.397238298,41784887136.542
Bullimus bagobus,2146385.93041731,395.38,0.000738315120177,18.0574861857752,118864.049421681,738315120.177
Bullimus gamay,1213.80449980694,420.19,4.43724806113275E-07,26.9059454593092,45.1128729760723,443724.806113275
Bullimus luzonicus,662082.154994862,445,0.000256325106306,17.2826912499581,38308.973146556,256325106.306
Bunomys andrewsi,3323207.50412192,125,0.000361398816073,28.4007332716706,117011.327571489,361398816.073
Bunomys chrysocomus,5479334.71827214,111.29,0.000530521789893,32.35743110997,169337.754275056,530521789.893
Bunomys coelestis,906.944946154916,120,9.46850523785732E-08,6.79477789590811,133.476761131675,94685.0523785732
Bunomys fratrorum,307805.471945707,130.31,3.48958140128432E-05,43.4340708352187,7086.72859869541,34895814.0128432
Bunomys penitus,30749.6921727048,170,4.54787947234305E-06,1.50424471267444,20441.9479846694,4547879.47234305
Bunomys prolatus,31653.1674034694,131,3.6075114889734E-06,40.4655913987362,782.224262869859,3607511.4889734
Burramys parvus,3375,44.27,1.1620875E-07,2.81768641095964,1197.79120446926,116208.75
Cacajao calvus,197490.065188713,3421.04,0.000613446630985,1.08500666200285,182017.375657547,613446630.985
Cacajao hosomi,92161.9092415909,3271.31,0.000275947546312,1.32140392349585,69745.4484604308,275947546.312
Caenolestes caniventer,154780.393288577,40,5.38635768644248E-06,7.8712483367182,19664.0210888214,5386357.68644248
Caenolestes condorensis,1500,47.81,5.57783333333333E-08,19.0638660864363,78.682885895177,55778.3333333333
Caenolestes convelatus,317608.989296247,31.56,8.7206535409049E-06,13.9422267089605,22780.3632752667,8720653.5409049
Caenolestes fuliginosus,260889.02069428,28.64,6.50051955083524E-06,1.44189630698377,180934.661827396,6500519.55083524
Calcochloris obtusirostris,2325982.25250351,24.05,4.86676896602572E-05,20.1461741676431,115455.283625975,48667689.6602572
Calcochloris tytonis,2831.97172104142,28.27,6.96520612818415E-08,9.07081830996164,312.206862078951,69652.0612818415
Callicebus barbarabrownae,390,1050,3.185E-07,0.003006721477335,129709.387098173,318500
Callicebus coimbrai,707.106781186547,1050,4.22487373415291E-07,0.018325780213178,38585.3575106214,422487.373415291
Callicebus melanochir,232403.361842842,1050,0.000220798315164,2.32712697655991,99867.0739429928,220798315.164
